Bowler,Runs,ReleaseY,ReleaseZ,Bowler Type
LW James,0,0.9690421,2.0192287,RM
LW James,0,0.9589067,2.0968894,RM
LW James,0,-0.6116925,2.0415419,RM
JA Duffy,1,-0.8011423,1.9513224,RFM
JA Duffy,0,-0.7874299,1.9772311,RFM
JA Duffy,0,-0.8139745,2.0231651,RFM
JA Duffy,0,-0.7804139,1.9391818,RFM
JA Duffy,0,-0.8434855,2.0025694,RFM
LW James,0,-0.5576494,2.0766931,RM
LW James,0,-0.5358139,2.1010393,RM
LW James,4,-0.6007386,2.0660044,RM
LW James,0,-0.539152,2.0441549,RM
LW James,4,-0.5615798,2.029681,RM
JA Duffy,4,-0.776521,2.0299999,RFM
JA Duffy,0,-0.8306512,2.0215614,RFM
JA Duffy,0,-0.7679809,1.976188,RFM
JA Duffy,0,-0.8313253,1.9593261,RFM
JA Duffy,0,-0.7490951,1.9603317,RFM
R Lord,1,-0.3953923,2.1690964,RM
R Lord,0,-0.5664634,2.1943378,RM
R Lord,0,-0.4071888,2.1978991,RM
R Lord,0,-0.4173072,2.1807217,RM
R Lord,0,-0.3531049,2.1380372,RM
R Lord,0,-0.4273718,2.1613805,RM
JA Duffy,0,-0.7804771,1.9969511,RFM
JA Duffy,0,-0.7680477,2.0122477,RFM
JA Duffy,0,-0.7805202,1.979368,RFM
JA Duffy,0,-0.8772079,1.9993816,RFM
JA Duffy,0,-0.7706377,1.9980105,RFM
R Lord,1,-0.507947,2.1882877,RM
R Lord,0,-0.5317643,2.2154297,RM
R Lord,0,-0.4732543,2.1514202,RM
R Lord,0,-0.4591359,2.142595,RM
R Lord,0,-0.4225176,2.2047737,RM
R Lord,0,-0.3838943,2.0559869,RM
JA Duffy,0,-0.730898,1.9876786,RFM
JA Duffy,0,-0.6608584,1.9591666,RFM
JA Duffy,0,-0.838549,1.9808813,RFM
JA Duffy,1,-0.7587539,2.0099243,RFM
JA Duffy,0,-0.739527,1.9942108,RFM
JA Duffy,0,-0.7831185,1.9233547,RFM
JA Duffy,0,-0.7353104,1.9663492,RFM
R Lord,0,-0.4468655,2.1809653,RM
R Lord,0,-0.5276217,2.2054942,RM
R Lord,2,-0.5008783,2.1973541,RM
R Lord,1,-0.4560732,2.122996,RM
R Lord,0,-0.458082,2.1514782,RM
LW James,0,-0.493184,2.0797099,RM
LW James,0,-0.5259894,2.0657498,RM
LW James,0,-0.5338604,2.0737387,RM
LW James,0,-0.5077342,2.0643274,RM
LW James,1,-0.5293552,2.0647801,RM
LW James,0,-0.5768397,2.0773615,RM
LW James,0,-0.4663581,2.0117834,RM
R Lord,0,-0.4921807,2.1844713,RM
R Lord,0,-0.4248894,2.1692457,RM
R Lord,0,-0.4800164,2.1757933,RM
R Lord,0,-0.4400143,2.1810584,RM
LW James,0,-0.5823724,2.2257978,RM
LW James,0,-0.4860592,2.0305508,RM
LW James,0,-0.4719075,2.0864342,RM
LW James,0,-0.5161893,2.0706148,RM
LW James,0,-0.5846636,2.059118,RM
LW James,0,-0.552126,2.0578584,RM
F Ahmed,0,0.8849604,1.9511867,ROB
F Ahmed,0,0.943882,1.9537379,ROB
F Ahmed,0,0.936295,1.9117432,ROB
F Ahmed,0,0.9004168,1.917733,ROB
F Ahmed,0,0.9178534,1.9202025,ROB
F Ahmed,0,0.9829374,1.9226692,ROB
LW James,0,-0.5189824,2.0677639,RM
LW James,1,-0.5096715,2.0876692,RM
LW James,1,-0.5235484,2.0514624,RM
LW James,0,-0.4940147,2.0054623,RM
LW James,1,-0.6312972,2.0658482,RM
LW James,0,-0.4930926,2.0610296,RM
F Ahmed,4,-0.6628378,1.9452443,ROB
F Ahmed,0,-0.6736333,1.8978397,ROB
F Ahmed,4,-0.694772,1.9044747,ROB
F Ahmed,0,0.958458,1.9225229,ROB
F Ahmed,0,0.9051196,1.9140186,ROB
FW McCann,0,-0.6882629,2.207703,ROB
F Ahmed,4,0.8478176,1.9037977,ROB
F Ahmed,0,0.891982,1.9050217,ROB
F Ahmed,1,0.9183661,1.8989388,ROB
F Ahmed,1,0.9300216,1.9056702,ROB
F Ahmed,0,0.8687603,1.8951598,ROB
FW McCann,0,-0.685781,2.204607,ROB
FW McCann,1,-0.6458378,2.1604869,ROB
FW McCann,0,-0.5969785,2.1443112,ROB
F Ahmed,0,0.8585336,1.9208153,ROB
F Ahmed,0,0.8674594,1.8943433,ROB
F Ahmed,0,0.8353132,1.8612246,ROB
F Ahmed,0,0.8711199,1.8869928,ROB
F Ahmed,0,0.910963,1.9039055,ROB
F Ahmed,1,0.9184409,1.9220329,ROB
FW McCann,0,-0.2718965,1.7351405,ROB
FW McCann,4,-0.6819361,2.1907834,ROB
FW McCann,0,-0.6710061,2.1709316,ROB
F Ahmed,0,0.8543451,1.9066257,ROB
F Ahmed,1,0.9362346,1.9204612,ROB
F Ahmed,0,0.8927557,1.9508582,ROB
F Ahmed,0,0.9586222,1.9186615,ROB
F Ahmed,0,0.8864132,1.8994952,ROB
F Ahmed,1,0.881315,1.9161799,ROB
FW McCann,0,-0.6351487,2.1680805,ROB
FW McCann,0,-0.6344913,2.1761084,ROB
F Ahmed,0,0.9513901,1.9138014,ROB
F Ahmed,0,0.8880478,1.9044275,ROB
F Ahmed,0,0.8760957,1.895703,ROB
F Ahmed,1,0.9319568,1.9344162,ROB
F Ahmed,1,0.9572491,1.9501996,ROB
F Ahmed,0,0.8684872,1.9031978,ROB
F Ahmed,0,0.8767848,1.8935794,ROB
F Ahmed,0,0.9372939,1.9196933,ROB
F Ahmed,0,0.9196581,1.9380635,ROB
FW McCann,0,-0.7324218,2.2278383,ROB
F Ahmed,0,-0.7643996,1.8965453,ROB
F Ahmed,0,-0.7566569,1.8878842,ROB
F Ahmed,1,-0.6264949,1.8934071,ROB
F Ahmed,0,0.9024952,1.9014806,ROB
F Ahmed,4,0.8980825,1.8705426,ROB
JA Duffy,1,-0.7871159,2.0259127,RFM
JA Duffy,0,-0.8678301,2.0343535,RFM
JA Duffy,0,-0.7636213,1.9322593,RFM
JA Duffy,0,-0.7544798,1.9310779,RFM
JA Duffy,0,-0.788403,1.9834103,RFM
JA Duffy,1,-0.827486,1.8526405,RFM
F Ahmed,0,-0.7265364,1.9455711,ROB
F Ahmed,0,-0.7070114,1.9476386,ROB
F Ahmed,1,-0.6914157,1.938075,ROB
F Ahmed,0,-0.7291324,1.9618436,ROB
F Ahmed,0,-0.7511786,1.9250756,ROB
F Ahmed,0,-0.7832814,1.9034706,ROB
JA Duffy,0,-0.8097704,1.9784797,RFM
JA Duffy,0,-0.8246119,1.9831984,RFM
JA Duffy,0,-0.7892232,1.9525028,RFM
JA Duffy,0,-0.7823642,1.9517784,RFM
F Ahmed,1,-0.7727218,1.9448519,ROB
F Ahmed,0,0.8996108,1.9532562,ROB
F Ahmed,0,0.9375629,1.9501941,ROB
F Ahmed,0,0.9471643,1.9574432,ROB
F Ahmed,0,0.9281944,1.9614405,ROB
JA Duffy,0,-0.8038013,2.0367742,RFM
JA Duffy,0,-0.7876137,1.9809589,RFM
JA Duffy,0,0.6042558,1.9146272,RFM
JA Duffy,0,0.6002619,1.9549658,RFM
JA Duffy,0,0.6571398,1.9869697,RFM
JA Duffy,2,0.6352007,1.9304261,RFM
F Ahmed,0,0.9193496,1.9326298,ROB
F Ahmed,2,0.8979628,1.9464015,ROB
F Ahmed,0,0.8834996,1.9331725,ROB
F Ahmed,1,0.8761996,1.9378493,ROB
F Ahmed,0,0.9741602,1.9399195,ROB
F Ahmed,0,0.9948164,1.93364,ROB
JA Duffy,0,-0.8288445,2.0441953,RFM
JA Duffy,0,-0.7296532,2.0027382,RFM
JA Duffy,0,-0.7464996,2.0049746,RFM
JA Duffy,0,0.6801793,2.0117259,RFM
F Ahmed,0,0.898814,1.9774755,ROB
F Ahmed,0,0.9397985,1.9356897,ROB
F Ahmed,0,0.8746889,1.9269897,ROB
F Ahmed,1,1.0351988,1.9425914,ROB
F Ahmed,0,1.0383311,1.9603593,ROB
F Ahmed,0,0.9885865,1.9766049,ROB
JA Duffy,0,-0.7961514,2.0383482,RFM
JA Duffy,0,-0.7594138,2.0398984,RFM
JA Duffy,0,-0.841687,1.998567,RFM
JA Duffy,1,-0.781868,2.0131293,RFM
JA Duffy,0,0.630527,1.9536283,RFM
JA Duffy,0,0.6730605,1.9739804,RFM
F Ahmed,0,0.9936517,1.9290932,ROB
F Ahmed,0,0.9225547,1.942297,ROB
F Ahmed,1,0.9428131,1.9487027,ROB
F Ahmed,0,1.0274368,1.988463,ROB
F Ahmed,2,0.9962921,1.9594589,ROB
JA Duffy,0,-0.7845768,2.0623042,RFM
JA Duffy,0,-0.7959694,2.003408,RFM
JA Duffy,0,-0.8075804,2.032146,RFM
F Ahmed,6,-0.7751275,1.9424194,ROB
F Ahmed,0,-0.7271573,1.9623205,ROB
F Ahmed,0,0.9259486,1.9940931,ROB
F Ahmed,1,0.9525805,1.9747235,ROB
F Ahmed,0,1.0147399,1.9836781,ROB
F Ahmed,0,1.0041477,1.947567,ROB
R Lord,0,-0.3358401,2.203104,RM
NN Gilchrist,2,-0.6693916,2.1015114,RFM
NN Gilchrist,0,-0.745918,2.1188258,RFM
NN Gilchrist,0,-0.717928,2.0759433,RFM
NN Gilchrist,2,-0.7163255,2.1072271,RFM
NN Gilchrist,1,-0.7216797,2.0980603,RFM
A Jordan,0,-0.7252457,2.0308658,RFM
A Jordan,0,-0.7059874,2.1085682,RFM
A Jordan,0,-0.8299957,2.1482466,RFM
NN Gilchrist,0,-0.5384303,2.0836092,RFM
NN Gilchrist,4,-0.4771391,2.1212091,RFM
NN Gilchrist,1,-0.7841998,2.0642893,RFM
A Jordan,4,0.730375,1.9758794,RFM
A Jordan,2,0.526231,1.9378782,RFM
TAI Taylor,3,-0.9403684,2.1541742,RM
TAI Taylor,0,0.8474302,2.1267949,RM
J Leach,0,0.921694,2.1176408,RM
J Leach,0,0.958485,2.0863307,RM
J Leach,0,-0.8458993,1.9593921,RM
J Leach,1,-0.8596417,2.0341058,RM
J Leach,0,0.8830993,2.0790066,RM
J Leach,0,0.9787792,2.0875678,RM
J Leach,0,0.9239042,2.0225779,RM
J Leach,1,-0.8186327,2.0711654,RM
EA Brookes,0,0.9983232,2.2412117,RM
EA Brookes,0,0.9367341,2.2485645,RM
EA Brookes,0,-0.7448788,2.1683117,RM
EA Brookes,0,-0.6380615,2.0599967,RM
EA Brookes,0,-0.6737361,2.1599271,RM
EA Brookes,0,-0.8018399,2.2475882,RM
EA Brookes,0,-0.703119,2.2165523,RM
EA Brookes,0,-0.6612432,2.1783793,RM
EA Brookes,0,-0.6939119,2.2421032,RM
GS Virdi,1,-0.6207727,2.0533696,ROB
GS Virdi,0,1.0532852,1.9986653,ROB
TAI Taylor,4,-1.0058634,2.1457556,RM
TAI Taylor,1,-0.9790102,2.1976427,RM
GS Virdi,0,1.1348682,2.028827,ROB
GS Virdi,0,-0.5585762,2.0392462,ROB
GS Virdi,0,-0.522398,1.9263429,ROB
GS Virdi,0,1.0477175,1.9811875,ROB
GS Virdi,1,-0.6562977,2.0384019,ROB
GS Virdi,1,1.0318649,2.0305249,ROB
GS Virdi,2,-0.6079925,2.0807639,ROB
GS Virdi,0,-0.5588006,1.9729685,ROB
GS Virdi,0,-0.5570375,2.0262703,ROB
GS Virdi,0,-0.5371164,2.0142082,ROB
GS Virdi,0,-0.534184,2.0322486,ROB
GS Virdi,0,-0.5711579,2.0416911,ROB
GS Virdi,0,-0.569824,2.0319082,ROB
GS Virdi,4,-0.6404936,2.0609254,ROB
GS Virdi,0,-0.6193896,2.0765848,ROB
GS Virdi,1,1.0239953,2.0610699,ROB
GS Virdi,1,-0.5463646,2.065353,ROB
GS Virdi,1,-0.5723194,2.0536782,ROB
GS Virdi,0,0.9676915,2.020447,ROB
LV van Beek,0,-0.7209209,2.0811267,RFM
LV van Beek,0,-0.6655575,2.0314397,RFM
LV van Beek,0,-0.7389341,2.0558952,RFM
LV van Beek,4,-0.7778488,2.0915509,RFM
J Leach,4,-0.889448,2.0340177,RM
LV van Beek,4,-0.7998567,2.0799125,RFM
LV van Beek,0,-0.7061053,2.0169628,RFM
LV van Beek,0,-0.6969873,2.1329965,RFM
J Leach,3,-0.7738497,2.0310818,RM
J Leach,1,0.9452777,2.0276289,RM
LV van Beek,0,-0.7536193,2.0683845,RFM
LV van Beek,0,-0.6783734,2.0211299,RFM
LV van Beek,0,-0.8056453,2.0619617,RFM
LV van Beek,0,-0.7139977,2.0674082,RFM
LV van Beek,0,-0.7337205,2.0285768,RFM
GS Virdi,1,-0.5987098,2.0471219,ROB
GS Virdi,0,1.1088906,2.0327063,ROB
EA Brookes,0,0.8906762,2.1870977,RM
EA Brookes,0,0.9770346,2.2201168,RM
EA Brookes,1,0.926955,2.2037875,RM
EA Brookes,1,-0.7703073,2.2240496,RM
EA Brookes,0,0.9819236,2.2537652,RM
GS Virdi,1,1.1529131,2.0418464,ROB
EA Brookes,4,-0.7696697,2.2727357,RM
EA Brookes,0,-0.7694697,2.2151567,RM
EA Brookes,0,-0.6322352,2.208446,RM
GS Virdi,0,1.050002,2.0329099,ROB
GS Virdi,1,1.0693775,2.0024441,ROB
EA Brookes,0,-0.6080316,2.2041181,RM
EA Brookes,1,-0.6041929,2.2753802,RM
EA Brookes,1,0.9144233,2.2155269,RM
EA Brookes,4,-0.6876319,2.2316809,RM
EA Brookes,0,-0.8119146,2.3432957,RM
EA Brookes,4,-0.7445047,2.2837304,RM
EA Brookes,0,-0.555603,2.1873699,RM
GS Virdi,0,1.0866188,2.0383688,ROB
Kashif Ali,0,-0.4907864,2.0641927,RLB
Kashif Ali,0,-0.5306046,2.0872634,RLB
Kashif Ali,0,-0.4853486,2.0232059,RLB
Kashif Ali,0,1.2792029,2.0950435,RLB
Kashif Ali,0,-0.5698144,2.0847028,RLB
Kashif Ali,1,1.2618923,2.1188555,RLB
Kashif Ali,0,-0.5507789,2.063609,RLB
Kashif Ali,0,-0.4820785,2.0675497,RLB
Kashif Ali,0,-0.5954502,2.0705959,RLB
Kashif Ali,1,-0.6379958,2.0370921,RLB
J Leach,1,-0.7225934,2.0605862,RM
J Leach,1,-0.7338913,2.0379629,RM
J Leach,0,-0.7761295,2.0778337,RM
J Leach,0,-0.7580428,2.1076524,RM
GS Virdi,1,-0.5224865,2.0079386,ROB
GS Virdi,1,1.0146716,2.0172566,ROB
GS Virdi,2,-0.5444288,2.0765226,ROB
J Leach,1,0.9541925,2.0687339,RM
J Leach,0,-0.8392414,2.0784748,RM
J Leach,0,-0.8178836,2.0900977,RM
J Leach,0,-0.804155,2.056665,RM
J Leach,1,-0.7799754,2.0128229,RM
J Leach,0,0.9596597,2.0587272,RM
TAI Taylor,0,-0.9213372,2.0852171,RM
TAI Taylor,0,-0.8925672,2.0347316,RM
TAI Taylor,0,-0.9108051,2.0614402,RM
TAI Taylor,1,-0.9160008,2.1422689,RM
J Leach,1,-0.783414,2.0811017,RM
J Leach,0,1.0155787,2.0740745,RM
J Leach,2,0.9358853,2.0585213,RM
J Leach,4,1.0352716,2.0762607,RM
J Leach,0,0.9921714,2.0421149,RM
J Leach,0,1.0222099,2.0633582,RM
TAI Taylor,1,-0.8605673,2.124993,RM
TAI Taylor,0,1.0119055,2.107842,RM
TAI Taylor,0,0.9847152,2.0647341,RM
TAI Taylor,0,1.0199813,2.0872496,RM
J Leach,1,-0.7972009,2.0848935,RM
J Leach,0,1.0889827,2.0800007,RM
J Leach,1,0.9978923,2.0712444,RM
J Leach,0,-0.837823,2.0709892,RM
J Leach,0,-0.8061319,2.1016915,RM
J Leach,0,1.047249,2.0563888,RM
TAI Taylor,0,-0.9053023,2.080918,RM
TAI Taylor,4,-0.8636166,2.0616851,RM
J Leach,1,1.0372629,2.0831869,RM
J Leach,1,-0.8121562,2.0789205,RM
J Leach,0,1.0802857,2.0797044,RM
J Leach,0,1.0286273,2.0713049,RM
J Leach,1,1.0317756,2.06362,RM
J Leach,0,-0.7693341,2.0332564,RM
TAI Taylor,0,0.9687318,2.0779084,RM
TAI Taylor,4,0.9398462,2.1383646,RM
TAI Taylor,1,1.1291449,2.0756615,RM
GS Virdi,0,1.162792,2.111932,ROB
GS Virdi,1,0.9748573,1.9992335,ROB
GS Virdi,0,-0.5509332,2.1028007,ROB
GS Virdi,1,1.080418,2.0429645,ROB
GS Virdi,4,-0.5732699,2.0675184,ROB
LV van Beek,0,-0.6456482,1.9735181,RFM
LV van Beek,1,-0.6794701,2.0323813,RFM
LV van Beek,0,-0.7394367,1.9597269,RFM
LV van Beek,1,-0.7462733,2.0102416,RFM
GS Virdi,0,-0.6700801,2.0507941,ROB
GS Virdi,4,-0.6476049,2.1272048,ROB
GS Virdi,1,-0.6407055,2.0737972,ROB
GS Virdi,1,1.0839241,2.0678354,ROB
GS Virdi,0,-0.6423106,2.0718531,ROB
GS Virdi,1,-0.6537747,2.1223143,ROB
LV van Beek,1,-0.8444169,2.0353719,RFM
LV van Beek,1,-1.0813043,2.0138853,RFM
GS Virdi,1,0.9032397,1.9918291,ROB
GS Virdi,0,-0.609748,2.1076348,ROB
GS Virdi,0,-0.6385005,2.0862782,ROB
LV van Beek,0,-0.6899667,2.0424407,RFM
LV van Beek,1,-0.6767061,1.9924966,RFM
LV van Beek,4,-0.852125,2.0867538,RFM
LV van Beek,0,-0.8934003,2.0360887,RFM
GS Virdi,0,1.0737518,2.0622685,ROB
GS Virdi,0,0.9902316,2.0744508,ROB
GS Virdi,0,1.0722483,2.0677371,ROB
GS Virdi,1,1.0786905,2.0659026,ROB
GS Virdi,0,-0.5705884,2.0735143,ROB
LV van Beek,4,-0.711863,1.9992759,RFM
LV van Beek,4,-0.6970163,2.0169731,RFM
LV van Beek,1,-0.6824483,1.9805516,RFM
LV van Beek,0,-0.8779487,2.1200966,RFM
KJ Abbott,1,-0.7411428,2.1271836,RM
KJ Abbott,0,-0.7913406,2.1136509,RM
KJ Abbott,0,-0.7504161,2.1052649,RM
KJ Abbott,0,-0.8128431,2.1200994,RM
Muhammad Abbas,0,-0.6935829,2.0488257,RM
Muhammad Abbas,1,-0.7588604,2.0734408,RM
Muhammad Abbas,0,-0.7290247,2.078103,RM
Muhammad Abbas,0,-0.7465224,2.0999586,RM
Muhammad Abbas,0,-0.724515,2.0132055,RM
KJ Abbott,0,-0.7964215,2.1104582,RM
KJ Abbott,0,-0.7989246,2.1404825,RM
KJ Abbott,0,-0.8073941,2.1209148,RM
KJ Abbott,0,-0.7744254,2.1102337,RM
KJ Abbott,0,-0.7717402,2.0974943,RM
KJ Abbott,4,-0.8594462,2.0448872,RM
Muhammad Abbas,0,-0.7849239,2.1241659,RM
Muhammad Abbas,0,-0.8046882,2.0742645,RM
Muhammad Abbas,0,-0.6577296,2.0360075,RM
Muhammad Abbas,4,-0.7084805,2.0613184,RM
Muhammad Abbas,0,-0.7885066,2.0521575,RM
Muhammad Abbas,0,-0.8089647,2.0714694,RM
KJ Abbott,0,-0.8348395,2.1411761,RM
KJ Abbott,0,-0.7880593,2.1358415,RM
KJ Abbott,0,-0.7939947,2.1325262,RM
KJ Abbott,4,-0.757865,2.1316189,RM
KJ Abbott,0,-0.7859649,2.0859362,RM
KJ Abbott,0,-0.8102656,2.0886148,RM
Muhammad Abbas,0,-0.6405506,1.9788675,RM
Muhammad Abbas,0,-0.7261896,2.0544269,RM
Muhammad Abbas,0,-0.8555034,2.0399683,RM
Muhammad Abbas,1,-0.8776343,2.0578979,RM
Muhammad Abbas,0,-0.7010349,2.0717285,RM
Muhammad Abbas,1,-0.788583,2.0940781,RM
KJ Abbott,2,-0.7745129,2.1069448,RM
KJ Abbott,4,-0.7932185,2.0597368,RM
KJ Abbott,0,-0.7040066,2.0792821,RM
KJ Abbott,0,-0.7956525,2.1069095,RM
KJ Abbott,0,-0.9841102,2.1112554,RM
KJ Abbott,0,-0.9042449,2.096355,RM
Muhammad Abbas,0,-0.7942051,2.0925794,RM
Muhammad Abbas,0,-0.8140041,2.084471,RM
Muhammad Abbas,0,-0.8440383,2.0574665,RM
Muhammad Abbas,0,-0.8106379,2.0646458,RM
Muhammad Abbas,0,-0.8967515,2.0830523,RM
Muhammad Abbas,0,-0.8664286,2.1022116,RM
LA Dawson,0,-0.5744649,2.0141657,LOB
LA Dawson,4,-0.5761754,2.039769,LOB
Muhammad Abbas,0,-0.7525086,2.0122149,RM
Muhammad Abbas,0,-0.4318198,2.0936149,RM
Muhammad Abbas,0,-0.5942939,2.1822184,RM
Muhammad Abbas,4,-0.478842,2.0494597,RM
LA Dawson,0,-0.6105749,2.0180219,LOB
LA Dawson,4,-0.571237,2.008375,LOB
LA Dawson,0,-0.5758684,2.0424748,LOB
Muhammad Abbas,0,-0.9271986,2.0569938,RM
Muhammad Abbas,0,-0.7744937,1.9547822,RM
Muhammad Abbas,1,-0.5832821,2.2393305,RM
Muhammad Abbas,0,-0.9132501,2.0670869,RM
Muhammad Abbas,0,-0.80363,2.0355475,RM
LA Dawson,0,-0.6356161,2.0157228,LOB
LA Dawson,0,-0.6139174,2.0058505,LOB
LA Dawson,0,-0.5407778,2.0033637,LOB
LA Dawson,0,-0.5593201,1.9971754,LOB
Muhammad Abbas,0,-0.6705405,2.0606241,RM
Muhammad Abbas,0,-0.7019974,2.0616549,RM
Muhammad Abbas,0,-0.8170856,2.0234788,RM
Muhammad Abbas,0,-0.4286554,1.9796364,RM
LA Dawson,0,-0.5953174,2.0321362,LOB
LA Dawson,0,-0.6007173,2.0094393,LOB
LA Dawson,0,-0.6099154,1.9982373,LOB
LA Dawson,0,-0.5341452,1.9772419,LOB
Muhammad Abbas,0,-0.6836039,2.1441487,RM
Muhammad Abbas,0,-0.4877317,2.0573606,RM
Muhammad Abbas,0,-0.7155679,2.2336354,RM
Muhammad Abbas,0,-0.7700995,2.0287268,RM
Muhammad Abbas,0,-0.7159609,2.1698736,RM
LA Dawson,4,-0.5844971,2.0379185,LOB
LA Dawson,0,-0.591648,1.9979681,LOB
LA Dawson,0,-0.592105,2.0376851,LOB
LA Dawson,4,-0.5848368,2.0083356,LOB
LA Dawson,0,-0.5329704,1.9959949,LOB
Muhammad Abbas,0,-0.8789563,2.2234155,RM
Muhammad Abbas,0,-0.78605,2.2077276,RM
Muhammad Abbas,0,-0.990824,2.2155589,RM
Muhammad Abbas,0,-0.6601026,2.0478808,RM
Muhammad Abbas,0,-0.4933211,2.2630166,RM
LA Dawson,0,-0.5791044,2.0152103,LOB
LA Dawson,0,-0.5461729,2.002777,LOB
KJ Abbott,0,-0.7873246,2.139874,RM
KJ Abbott,0,-0.7810919,2.1160272,RM
KJ Abbott,0,-0.7706387,2.0809819,RM
KJ Abbott,0,-0.8219759,2.1275517,RM
KJ Abbott,0,-0.7750571,2.1291734,RM
LA Dawson,0,-0.580588,1.9948541,LOB
LA Dawson,0,-0.613207,1.9961906,LOB
KJ Abbott,0,-0.7085616,2.0624193,RM
KJ Abbott,0,-0.7193283,2.1327407,RM
KJ Abbott,0,-0.6913467,2.1165954,RM
KJ Abbott,0,-0.7074382,2.0706165,RM
KJ Abbott,0,-0.6486761,2.1574931,RM
KJ Abbott,0,-0.7058841,2.123988,RM
LA Dawson,2,-0.5938536,2.0017001,LOB
LA Dawson,0,-0.5943538,1.9930542,LOB
LA Dawson,0,-0.5988042,2.0121159,LOB
LA Dawson,0,-0.556809,1.9866887,LOB
KJ Abbott,1,-0.7382209,2.1267839,RM
KJ Abbott,0,-0.8947289,2.1797872,RM
KJ Abbott,0,-0.8536083,2.1430542,RM
KJ Abbott,0,-0.8268046,2.1232106,RM
KJ Abbott,0,-0.7602553,2.1308023,RM
FS Organ,0,-0.8718583,2.1748729,ROB
FS Organ,0,-0.842367,2.12199,ROB
FS Organ,4,-0.9590741,2.2016734,ROB
LA Dawson,1,-0.6092282,2.021153,LOB
LA Dawson,0,-0.5700355,2.02387,LOB
LA Dawson,0,-0.5307148,2.0070619,LOB
LA Dawson,0,-0.5279888,2.0267782,LOB
LA Dawson,0,-0.5374024,2.0290258,LOB
FS Organ,1,-0.9074901,2.1157952,ROB
FS Organ,0,-0.8824771,2.1833003,ROB
LA Dawson,0,-0.5578148,2.0417466,LOB
LA Dawson,2,-0.5973531,2.0109144,LOB
LA Dawson,0,-0.5947747,2.063085,LOB
LA Dawson,0,-0.5780898,2.0439316,LOB
FS Organ,2,-0.8894869,2.115383,ROB
LA Dawson,0,-0.5386717,2.0393849,LOB
LA Dawson,0,-0.5589685,2.0179327,LOB
LA Dawson,1,-0.5584969,2.0209871,LOB
FS Organ,4,-0.8729944,2.1738028,ROB
LA Dawson,0,-0.5131407,2.0004685,LOB
LA Dawson,1,-0.5085695,2.0332898,LOB
LA Dawson,0,-0.5473693,2.0206619,LOB
LA Dawson,0,-0.519262,1.9998319,LOB
FS Organ,3,0.6670188,2.1582175,ROB
LA Dawson,2,-0.5113671,2.0307788,LOB
LA Dawson,0,-0.5449,2.0276089,LOB
LA Dawson,0,-0.5170615,2.0027726,LOB
LA Dawson,0,-0.5554751,2.062736,LOB
FS Organ,0,0.6624914,2.1729833,ROB
JK Fuller,0,-0.6828704,2.1399554,RFM
JK Fuller,1,-0.7350497,2.19886,RFM
JK Fuller,0,-0.6929669,2.17493,RFM
JK Fuller,0,-0.7325872,2.1791228,RFM
JK Fuller,1,-0.8121279,2.1553798,RFM
LA Dawson,0,-0.5838991,1.9964718,LOB
LA Dawson,0,-0.5399886,1.9953959,LOB
JK Fuller,0,-0.8385438,2.1425578,RFM
JK Fuller,0,-0.807433,2.0603122,RFM
JK Fuller,1,-1.0298624,2.1532912,RFM
JK Fuller,0,-1.0035272,2.1498265,RFM
JK Fuller,0,-0.9425822,2.1450161,RFM
LA Dawson,1,-0.5302881,1.9658493,LOB
LA Dawson,1,-0.5729675,1.9852455,LOB
LA Dawson,0,-0.5368811,1.9446847,LOB
LA Dawson,1,-0.5880745,1.9478499,LOB
JK Fuller,0,0.9983798,2.1397871,RFM
JK Fuller,0,0.9693237,2.0700278,RFM
JK Fuller,1,0.920276,2.0826112,RFM
JK Fuller,0,0.9502181,2.1048299,RFM
JK Fuller,1,0.9529563,1.9787969,RFM
LA Dawson,1,-0.5253878,1.9659056,LOB
LA Dawson,0,-0.5901729,1.9829139,LOB
JK Fuller,1,0.8340248,2.1165937,RFM
JK Fuller,0,0.7887478,2.0700451,RFM
JK Fuller,1,0.8690533,2.1310628,RFM
JK Fuller,0,0.9604577,2.1035949,RFM
LA Dawson,0,0.7312005,2.0231613,LOB
JK Fuller,0,0.9560358,2.0960266,RFM
JK Fuller,1,0.9381594,2.1376331,RFM
JK Fuller,0,0.9258091,2.0725823,RFM
JK Fuller,0,0.9662786,2.0932363,RFM
JK Fuller,1,0.9316709,2.0890216,RFM
JK Fuller,1,0.9755736,2.1207403,RFM
JK Fuller,0,-0.8596695,2.1826549,RFM
JK Fuller,0,-1.0817693,2.1293906,RFM
JK Fuller,0,-1.1383898,2.1205314,RFM
JK Fuller,0,-0.5645112,2.0575133,RFM
JK Fuller,0,-0.9419042,2.0803138,RFM
FS Organ,0,0.6744536,2.1306841,ROB
Muhammad Abbas,0,-0.5826745,2.0685742,RM
Muhammad Abbas,0,-0.7958383,2.0109799,RM
Muhammad Abbas,0,-0.4344755,1.9273127,RM
FS Organ,0,0.5934066,2.1125303,ROB
FS Organ,1,0.6169754,2.1092518,ROB
Muhammad Abbas,0,-0.5978502,2.0615126,RM
Muhammad Abbas,4,-1.0153238,2.0462617,RM
FS Organ,0,0.5752867,2.1302461,ROB
Muhammad Abbas,0,-0.9392282,2.0607059,RM
Muhammad Abbas,0,-0.9807252,2.0705619,RM
Muhammad Abbas,0,-0.94821,2.0473774,RM
Muhammad Abbas,0,-0.9611477,2.0670437,RM
