Bowler,Runs,Batting Hand,ReleaseY,ReleaseZ,PitchX,PitchY,PastY,PastZ
CF Parkinson,2,RHB,-0.651853,2.1161237,4.1363956,0.1187268,0.1134119,0.5601099
CF Parkinson,1,RHB,-0.6574364,2.0250394,3.3952612,-0.1006285,-0.1852257,0.3233368
CF Parkinson,4,RHB,-0.6746332,2.0747238,6.2663723,-0.4267326,-0.5084141,0.7817153
CF Parkinson,0,RHB,-0.7471502,2.109852,5.9282807,-0.1110925,-0.1521911,0.7206918
PM Siddle,1,RHB,-0.5215083,1.9681122,8.5012307,-0.5103846,-0.4248377,0.9401242
PM Siddle,0,RHB,-0.6372703,2.0009143,5.2324321,-0.4184176,-0.3263456,0.6854403
PM Siddle,0,RHB,-0.6641166,1.9880004,8.0993907,-0.4820683,-0.3519796,0.957673
CF Parkinson,0,RHB,-0.6393708,2.0745342,5.2525586,-0.0639074,-0.1728958,0.6093731
CF Parkinson,0,RHB,-0.7391197,2.1268463,4.1505481,-0.1081124,-0.1312599,0.5667743
CF Parkinson,0,RHB,-0.6345317,2.0837971,3.9822142,-0.021206,-0.2172246,0.4588871
PM Siddle,0,RHB,-0.5183152,1.9645308,8.1922015,-0.3348742,-0.0767378,0.593641
CF Parkinson,1,RHB,-0.7184735,2.1789304,5.7192192,-0.2492608,-0.3270454,0.8114835
CF Parkinson,0,RHB,-0.6768347,2.1215416,5.0045492,-0.0987533,-0.0717497,0.8160532
CF Parkinson,0,RHB,-0.6130843,2.1171477,4.4666424,0.0095065,-0.2081918,0.5676542
PM Siddle,0,RHB,-0.4517846,2.0075225,7.1714376,-0.4096419,-0.4791019,0.7383012
PM Siddle,0,RHB,-0.6023975,2.0640654,8.3639188,-0.5007152,-0.4920129,0.7252625
PM Siddle,0,RHB,-0.6899663,2.0684058,4.2820301,-0.0859682,0.0030652,0.2789707
CF Parkinson,0,RHB,-0.7291304,2.1103248,6.5548002,-0.1493287,-0.0802924,0.666287
CF Parkinson,0,RHB,-0.6622032,2.1093882,4.7679146,-0.2579256,-0.5360337,0.5882695
JA Porter,0,LHB,0.7179316,1.9880814,7.0780642,0.443134,0.4861753,0.8866989
JA Porter,0,LHB,0.7201719,1.9353582,7.7028403,0.4499613,0.1451104,0.7037748
JA Porter,0,LHB,0.557846,1.9411302,6.6939482,0.3663063,0.0857196,0.6718067
S Snater,0,RHB,-0.8319596,2.0858405,7.283405,-0.3395723,0.1277281,1.0046132
S Snater,0,RHB,-0.792703,2.0454699,5.2945655,-0.2037773,0.0005988,0.3628822
S Snater,0,RHB,-0.8098868,2.0438102,6.0233539,-0.0127084,0.5784732,0.7690394
S Snater,0,RHB,-0.8228514,2.027873,4.2744447,-0.1484658,0.0806649,0.5891364
S Snater,0,LHB,0.824426,1.9221986,7.4046828,0.4837748,0.3991381,0.7904314
JA Porter,0,RHB,-0.9897357,1.7783304,9.9600483,-0.1887696,0.0369675,0.94937
JA Porter,0,RHB,-0.8975113,1.7567264,8.4435159,-0.4765091,-0.3802487,0.4210065
JA Porter,3,RHB,-1.0085214,1.7505657,6.4198598,-0.1828005,-0.2459597,0.6317394
S Snater,0,LHB,0.9125369,2.0574694,5.2390095,0.374434,0.0420728,0.4992016
S Snater,0,LHB,0.8236325,2.0662432,7.1275851,0.2650004,0.1176922,0.9412039
S Snater,0,LHB,0.7950876,2.040865,5.8190527,0.3308462,0.1412357,0.7324121
S Snater,0,LHB,0.804904,1.9861692,8.4099916,0.2449772,-0.2053522,0.6831094
S Snater,0,LHB,0.9037603,2.0730028,4.5138104,0.1551226,0.0659071,0.5472548
S Snater,0,LHB,0.6260571,1.9864959,7.3666791,0.3376686,0.2589783,0.8823225
JA Porter,0,RHB,-0.968878,1.7726975,9.6833679,-0.4975156,-0.3584504,0.8308832
JA Porter,0,RHB,-0.8018051,1.7373563,9.316258,-0.4989027,-0.566296,0.5455498
JA Porter,1,RHB,-0.906501,1.7870991,6.1158035,-0.139755,-0.1461808,0.4078026
JA Porter,0,LHB,0.5143976,1.9012803,8.7579468,0.2772926,-0.0815019,0.7382865
S Snater,0,RHB,-0.8965925,2.0505278,5.6664256,-0.3103208,0.0455329,0.6961055
S Snater,0,RHB,-0.9069933,2.0319653,6.1763631,-0.2864835,-0.0823832,0.7098289
S Snater,4,RHB,-0.7796822,1.9005342,8.1888224,-0.5274214,-0.4395933,0.851937
S Snater,0,RHB,-0.8917938,2.0298591,6.8276413,-0.3437884,0.1372085,0.8551385
S Snater,0,LHB,0.788999,2.0028172,7.3704573,0.5038286,0.2819605,0.9282402
S Snater,0,LHB,0.7670878,2.0337173,7.3579844,0.3152079,0.0939806,0.9177839
JA Porter,0,RHB,-0.9548631,1.7811876,8.9896307,-0.3621285,-0.0573588,0.6844976
JA Porter,0,RHB,-0.9999405,1.7425568,8.3237625,-0.3296856,-0.1201545,0.6733487
JA Porter,0,RHB,-0.9419855,1.9818634,6.8395394,-0.3141035,-0.104463,0.7215397
JA Porter,0,RHB,-0.947642,1.7875218,7.6480162,-0.3416445,-0.2457029,0.6431729
JA Porter,0,RHB,-1.0508023,1.7664833,8.9310533,-0.2766245,-0.1081198,0.7015197
S Snater,0,LHB,0.8589508,2.0504082,6.2365282,0.2979634,0.0373806,0.631672
S Snater,0,LHB,0.8591948,2.0690018,7.0262065,0.1969478,-0.0080428,0.8158692
S Snater,0,LHB,0.7965207,2.0153362,6.7932479,0.2727541,-0.1516491,0.6876962
S Snater,1,LHB,0.8736195,2.0372743,7.6794316,0.2853343,-0.1005274,0.920893
S Snater,0,RHB,-0.855537,1.9548911,7.5212253,-0.453523,-0.3907381,0.815544
JA Porter,0,LHB,0.7713279,1.9851911,5.6973646,0.284955,-0.0269248,0.4073145
JA Porter,0,LHB,0.7327856,1.8777674,8.8661781,0.490901,0.1453792,0.9504562
JA Porter,0,LHB,0.7896734,1.9827872,6.7118166,0.3517322,0.0284798,0.8544431
S Snater,4,LHB,0.8758751,2.0497384,7.454299,0.1700765,-0.3799014,0.8382143
S Snater,0,LHB,0.8547701,2.0250798,7.2856994,0.3889068,0.1128124,0.9318544
S Snater,4,LHB,0.7824722,2.0496653,8.9037766,0.2567421,0.0533108,0.9935776
S Snater,0,LHB,0.8135794,2.0391464,8.2637919,0.2477013,-0.2989276,0.9376946
E Bosch,0,LHB,0.8636589,2.0892566,6.1391872,0.5920066,0.7191208,0.5667778
E Bosch,0,LHB,0.8592265,2.0820798,8.5236824,0.521145,0.0234631,0.8815592
SR Harmer,0,LHB,0.9106078,2.3119862,4.6288489,0.2046127,0.4150493,0.7854679
SR Harmer,0,LHB,0.8479862,2.2371284,4.357292,0.050347,0.2265985,0.4471945
E Bosch,0,RHB,-0.7438724,1.8996443,8.8135011,-0.2786168,-0.4036162,0.4915841
E Bosch,0,RHB,-0.7595974,1.8986799,7.8428479,-0.5092254,-0.7292143,0.347526
E Bosch,0,RHB,-0.7257845,1.8263383,9.6976041,-0.2543263,-0.4906583,0.8074845
E Bosch,1,RHB,-0.9453733,1.8502046,8.1558312,-0.4207114,-0.3506998,0.6307647
E Bosch,0,LHB,0.6221674,2.0219975,9.0010286,0.2344311,-0.7154878,0.6386512
SR Harmer,0,LHB,0.9024114,2.312055,4.3237858,0.1058626,0.1189202,0.4595673
SR Harmer,0,LHB,0.8310756,2.286533,4.4769283,-0.0819596,0.0835082,0.7685737
E Bosch,0,RHB,-0.9106312,2.0890792,6.1942348,-0.3861773,-0.0561926,0.5748349
E Bosch,1,RHB,-0.6809718,2.0585686,7.321951,-0.5189041,-0.8028865,0.7315452
E Bosch,0,LHB,1.0351892,2.1329596,4.4013359,0.549342,0.239618,0.5836336
E Bosch,0,LHB,0.7914512,2.0839638,8.7613415,0.4926928,-0.009696,1.0115302
SR Harmer,0,LHB,0.9345931,2.4264614,4.9547212,0.0469676,-0.004627,0.7683893
SR Harmer,0,LHB,0.9031089,2.3132091,4.3167833,0.2037551,0.4440858,0.8977161
E Bosch,1,RHB,-1.003107,2.0691182,7.0871408,-0.3614367,0.2504745,0.7629838
E Bosch,0,LHB,0.8141271,2.1713336,4.4209465,0.0353331,-0.2734314,0.6550389
E Bosch,0,LHB,0.8622637,2.1165516,5.9816503,0.4893317,0.1677476,0.6630034
E Bosch,0,RHB,-0.7419725,2.1770456,6.4936084,0.0549324,0.4981016,0.6355437
E Bosch,0,RHB,-0.8866669,2.1026601,5.6841747,-0.5021679,-0.5000938,0.6533729
SR Harmer,0,LHB,0.890905,2.3409922,3.8072355,-0.2290989,-0.1570991,0.5869422
SR Harmer,1,LHB,0.8646372,2.3100816,3.8451848,-0.1107627,-0.2075383,0.5644537
SR Harmer,0,LHB,0.878381,2.3545808,2.9879455,-0.2406482,-0.4353808,0.4785708
MJJ Critchley,0,RHB,-0.4765313,2.2086962,5.8897585,-0.1165011,-0.3555446,0.4687803
MJJ Critchley,4,RHB,-0.5036897,2.2627102,7.4457958,0.1294364,-0.0229847,0.5958376
MJJ Critchley,0,RHB,-0.5858511,2.3040012,5.4612538,0.0187743,-0.1172687,0.5850888
MJJ Critchley,1,RHB,-0.4482361,2.2497358,5.5616676,-0.0067249,-0.1864755,0.6333002
MJJ Critchley,0,LHB,1.3149089,2.1860613,3.0971567,0.6453107,0.2211294,0.762693
SR Harmer,4,LHB,0.8391201,2.2791863,4.220408,-0.2106318,-0.2359481,0.9250233
MJJ Critchley,0,LHB,1.466408,2.1933503,4.5569814,0.870361,0.44843,0.6602593
MJJ Critchley,1,LHB,1.4402389,2.2049836,4.8924695,0.8339297,0.3656449,0.8775936
MJJ Critchley,1,LHB,1.3579989,2.1572072,5.9347752,1.0667671,0.4545515,0.9143263
MJJ Critchley,4,RHB,-0.5882826,2.2038821,4.0721219,-0.4203786,-0.6609138,0.6090064
SR Harmer,0,LHB,0.7546397,2.2806015,5.5718887,-0.0432665,-0.0713211,0.9417639
SR Harmer,0,LHB,0.8460071,2.2868713,6.3524519,0.1455904,0.0905196,0.7637567
SR Harmer,0,LHB,1.0582528,2.3079971,4.0919586,0.1208885,0.2478799,0.6099392
SR Harmer,0,LHB,1.0743781,2.2795941,3.7518756,0.1543351,0.285267,0.7584131
MJJ Critchley,1,LHB,1.3868882,2.1830639,4.392189,0.4395025,-0.2947925,0.8013981
MJJ Critchley,0,RHB,-0.6140677,2.2443321,5.1557787,-0.2144835,-0.5563862,0.800818
MJJ Critchley,1,RHB,-0.5956949,2.2672963,4.1771947,-0.1988299,-0.3940866,0.6796131
SR Harmer,2,LHB,0.9531728,2.3024843,4.1954944,0.0187401,-0.0090635,0.4866614
MJJ Critchley,1,LHB,1.3232853,2.1946368,6.4105434,0.7240247,0.4819525,0.7918672
MJJ Critchley,2,RHB,-0.5403856,2.2063284,7.2709031,-0.1424058,-0.5519571,0.8860953
SR Harmer,0,LHB,0.8643984,2.2910476,5.1025034,0.0787966,0.0943507,0.9126224
SR Harmer,0,LHB,0.879475,2.2827518,5.7424959,-0.1210586,-0.4917104,0.7300946
SR Harmer,1,LHB,0.9458399,2.3363467,5.0940733,0.064158,-0.1027756,0.7527025
MJJ Critchley,1,LHB,1.4162665,2.2084992,4.7043423,0.7299606,0.166891,0.2898453
MJJ Critchley,1,RHB,-0.7009913,2.2224054,6.1346774,-0.4087768,-0.7392645,0.640033
MJJ Critchley,0,LHB,-0.5703235,2.2437933,4.4816215,0.3659519,0.3917764,0.5651693
MJJ Critchley,0,RHB,-0.5163462,2.2976612,4.3352857,0.1045577,0.1539382,0.7529443
SR Harmer,1,LHB,0.9295953,2.3414097,4.06322,0.0878467,-0.0609258,0.5728269
SR Harmer,0,LHB,0.8365125,2.2525817,5.2477507,0.2675032,0.3073486,0.909925
SR Harmer,0,LHB,0.8608876,2.2933379,3.9556375,8.85e-05,-0.1408754,0.3122696
MJJ Critchley,1,LHB,-0.5101849,2.2242052,5.2498976,0.3756093,0.3976757,0.7634624
SR Harmer,0,LHB,0.9590957,2.2873479,2.5312214,0.0214739,0.0304513,0.2626054
SR Harmer,1,LHB,1.0627503,2.2704468,4.876863,0.3870277,0.3906068,0.8057877
SR Harmer,0,LHB,0.9148424,2.332652,3.5444258,0.2011547,0.3322501,0.4496747
SR Harmer,0,LHB,0.9564053,2.3325681,4.6577781,0.1997303,0.1402874,0.6607667
JA Porter,0,RHB,-0.8840566,2.0334107,5.3728059,-0.1734121,-0.0233025,0.5308464
JA Porter,0,RHB,-0.8616171,1.947056,7.8367408,-0.4166722,0.070009,0.6251585
JA Porter,0,RHB,-0.9553879,1.9634013,7.59684,-0.417026,-0.0214591,0.7367108
JA Porter,0,RHB,-0.8973005,1.8912889,7.3580169,-0.4952104,-0.1715648,0.7035829
JA Porter,0,RHB,-0.9229092,1.9580573,7.2989,-0.4130149,-0.1008203,0.5934416
JA Porter,0,RHB,-0.8795001,1.9561875,7.5414447,-0.317655,0.0944514,0.64927
SR Harmer,0,LHB,0.9518865,2.2702728,5.1830046,0.0660981,-0.0244466,0.7714836
SR Harmer,0,LHB,0.9566924,2.3006948,4.1703257,0.2457442,0.2189406,0.5442197
JA Porter,0,RHB,-0.8659003,1.8514156,9.1671452,-0.3729848,0.2144569,1.0655801
JA Porter,0,RHB,-1.0149011,1.9854095,7.3588418,-0.3901786,-0.1297842,0.757106
JA Porter,1,RHB,-0.9131757,1.9299504,9.2406964,-0.2992191,0.2539704,0.9848198
JA Porter,0,LHB,0.8259709,1.9957387,6.5776104,0.3213522,0.103502,0.5578113
JA Porter,0,LHB,0.767152,1.96107,6.731371,0.3467011,0.1307657,0.6588386
SR Harmer,0,LHB,0.9130992,2.3001226,3.0642721,0.2649546,0.4427116,0.5090373
SR Harmer,0,LHB,0.8279288,2.2312923,4.9706455,0.2421793,0.1292682,0.6912085
SR Harmer,0,LHB,0.9033267,2.2416925,4.5283379,0.0948654,0.0742464,0.3319615
JA Porter,0,RHB,-0.9047084,1.963361,7.0177616,-0.3223578,-0.0318856,0.7269738
JA Porter,0,RHB,-0.9291542,1.9292153,7.3394507,-0.4023964,-0.094171,0.8588501
SR Harmer,0,LHB,0.8519117,2.2663866,3.7868942,0.3269391,0.5650325,0.6377591
SR Harmer,0,LHB,0.8784025,2.3331105,4.4972697,0.103957,0.0576643,0.3709572
SR Harmer,1,LHB,0.864223,2.2790204,3.1776967,0.2954285,0.3949902,0.4349681
JA Porter,0,RHB,-0.9496723,2.0030357,6.0418329,-0.2368434,0.0656773,0.5917299
JA Porter,0,RHB,-0.8171544,1.902457,9.6622499,-0.5307146,-0.0417239,0.8719287
JA Porter,0,RHB,-0.9868774,1.9609308,6.9565124,-0.354767,0.0852669,0.8432731
SR Harmer,1,LHB,0.8017209,2.215111,4.777919,0.052591,0.286618,0.6088404
JA Porter,0,RHB,-0.8780577,1.919109,9.2565513,-0.5296454,-0.1405949,0.9936566
JA Porter,0,RHB,-0.9457435,1.9764879,5.6219833,-0.4688537,-0.4020092,0.5632225
JA Porter,1,RHB,-0.973831,1.9030003,9.5947421,-0.5997922,-0.3640073,0.7774389
SR Harmer,1,RHB,-0.6358796,2.1631493,7.0745231,-0.6007597,-0.0462267,0.6562188
SR Harmer,1,LHB,0.8902296,2.2403637,4.9859929,0.2724318,0.2518398,0.8663471
SR Harmer,0,LHB,0.9801596,2.3045369,4.3375613,0.1953568,0.1822658,0.5506879
SR Harmer,0,LHB,0.9655238,2.3035657,4.0511144,0.1526463,0.4391804,0.5897474
S Snater,0,RHB,-0.8305008,2.0718693,5.7067466,-0.4877302,-0.355328,0.6013788
S Snater,1,RHB,-0.8298524,2.0499099,8.0396985,-0.457132,-0.2120598,0.7727143
S Snater,0,RHB,-0.9175678,1.9507413,8.2046347,-0.4219648,0.1093436,0.8641624
S Snater,0,RHB,-0.9153215,2.004094,8.0075478,-0.4353213,-0.1272065,0.6643664
S Snater,0,RHB,-0.8794078,1.9909546,8.352192,-0.4617213,-0.1843485,0.5692665
S Snater,4,RHB,-0.7609307,2.0421737,6.1073465,-0.4247893,-0.3165874,0.5606325
S Snater,4,RHB,-0.7682286,2.0962812,5.5526737,-0.6366461,-0.5164584,0.8029262
S Snater,4,RHB,-0.8481312,2.0609577,6.836009,-0.2159537,0.1370673,0.6740291
MJJ Critchley,6,RHB,-0.5596609,2.1926306,5.2013161,-0.3340698,-0.4610053,0.7048868
MJJ Critchley,1,RHB,-0.6398695,2.2020243,4.9388567,-0.702474,-1.0340697,0.6040441
MJ Potts,0,LHB,0.6812543,2.0507366,9.2313802,0.511756,0.4329234,0.9855083
MJ Potts,4,LHB,0.7186937,2.1271314,8.8967906,0.5407585,0.40512,0.9134502
MJ Potts,0,LHB,0.6708843,2.0580164,6.0283106,0.2437561,-0.0118632,0.6639546
MJ Potts,0,LHB,0.6300792,2.0665381,7.4952497,0.1614603,-0.3509743,0.6954474
MJ Potts,0,LHB,0.6335851,2.0693136,8.8321217,0.3193911,0.0936078,1.0369474
MJ Potts,0,LHB,0.6135713,1.9775976,8.8331733,0.2706305,-0.0283556,1.0923325
MJ Potts,0,LHB,0.6908446,2.0172039,9.7448459,0.5596439,0.3564079,0.8955573
MJ Potts,0,LHB,0.6827952,2.0261581,9.2626551,0.5136595,0.1890927,1.0248663
MJ Potts,0,LHB,0.7363145,2.0410234,7.2546498,0.4361884,0.2032349,0.8259856
MJ Potts,0,LHB,0.7850457,2.0812794,6.8484022,0.4645307,0.2554973,0.8019075
MJ Potts,0,LHB,0.8645995,2.0727986,7.2908348,0.4331234,-0.081797,0.8498466
MJ Potts,1,LHB,0.6837263,2.0032544,9.9834178,0.5976157,0.3531001,1.1744313
MJ Potts,0,LHB,-0.68216,2.1102329,4.401902,0.3705475,0.7098721,0.4101288
MJ Potts,0,LHB,-0.6922202,2.0914524,5.5353726,-0.0135114,0.1917538,0.7585161
MJ Potts,0,LHB,-0.632864,1.9262828,7.5051342,-0.371374,-0.2219607,0.778007
MJ Potts,0,LHB,-0.5869658,1.9553571,8.3935401,0.0002076,0.5131002,0.8023806
MJ Potts,0,LHB,-0.6987405,2.1201873,5.3716002,0.0249822,0.1601637,0.4836009
MJ Potts,0,LHB,-0.6056221,2.0161962,7.1781062,-0.1493893,0.0201451,0.6845302
MJ Potts,0,LHB,-0.5992222,1.8214514,7.664734,-0.0329706,0.575067,0.7843476
MJ Potts,0,LHB,-0.633024,1.9686989,8.0429644,-0.0011845,0.5623309,0.8745903
MJ Potts,0,LHB,-0.606184,1.8735394,8.2775541,-0.0898642,0.3506746,1.0335646
MJ Potts,0,RHB,-0.618694,1.9905929,7.0995064,-0.3440306,-0.1355174,0.8477519
MJ Potts,0,LHB,0.7518027,2.0448051,8.4010278,0.3892417,0.1241649,0.7733928
MJ Potts,4,LHB,0.7782236,2.0814637,6.2483447,0.1847416,-0.4508956,0.8052035
MJ Potts,0,LHB,-0.6150733,1.9901145,8.1414438,0.0281161,0.5516527,0.9604709
MJ Potts,4,LHB,0.7690105,2.029197,9.0493085,0.4418718,-0.3131375,1.3144328
MJ Potts,0,LHB,0.6690542,1.9975214,9.3221019,0.3248859,0.0694543,1.2043021
MJ Potts,2,LHB,0.7177513,2.0199055,8.8396201,0.3304453,-0.2180384,0.8945602
MJ Potts,0,LHB,0.7478256,2.0307205,8.274369,0.4914522,0.3744508,0.7858063
MJ Potts,0,LHB,0.7427234,2.0119466,8.3831146,0.4737358,0.322774,0.9076631
MJ Potts,0,LHB,0.8527933,2.078702,6.6754424,0.3555895,0.1533869,0.7182941
CF Parkinson,0,LHB,1.0579075,2.0563534,5.1564047,0.6713001,0.1701154,0.7641056
MJ Potts,2,RHB,-0.6520441,1.8417402,9.5580883,-0.5197019,-0.3745635,0.8312937
MJ Potts,0,RHB,-0.8030381,1.8629238,12.616798,-0.4272467,0.3530407,1.4599553
MJ Potts,0,LHB,0.9142414,2.0723385,7.5746131,0.6285988,0.6411538,0.8459621
MJ Potts,0,LHB,0.8033787,2.049063,8.8005484,0.5711836,0.6216941,0.8136931
CF Parkinson,0,RHB,-0.8050085,2.096351,5.7407934,-0.1387597,-0.3298318,0.7016198
CF Parkinson,0,RHB,-0.7626079,2.1119153,5.6699521,-0.2151505,-0.3272672,0.7342005
MJ Potts,1,LHB,0.7940305,2.0286036,8.2234095,0.3707906,-0.0461087,0.7652727
MJ Potts,0,RHB,-0.6146205,1.8251174,9.1329301,-0.4012985,-0.3082579,0.8882457
MJ Potts,0,RHB,-0.6237839,2.0055632,7.3872859,-0.4256768,-0.1059619,0.6467562
MJ Potts,0,RHB,-0.6921051,2.032597,7.875402,-0.3118815,-0.2310091,0.9917783
MJ Potts,0,RHB,-0.6316797,1.9630787,8.8272168,-0.3491014,-0.1243598,1.1266738
MJ Potts,0,LHB,0.8270815,2.0174625,7.8472653,0.4577425,0.2567375,0.9268281
MJ Potts,0,LHB,0.7797993,2.045655,7.4032829,0.4636721,0.3321347,0.5693476
MJ Potts,0,LHB,0.7139338,1.9838662,8.8525532,0.4183819,0.1764401,1.0967014
MJ Potts,0,LHB,0.7981971,2.0607648,5.0064682,0.2126995,0.1127723,0.4932896
MJ Potts,0,LHB,0.6785168,1.7575141,11.8673033,0.3576315,-0.0374359,1.545344
CF Parkinson,0,RHB,-0.7122283,2.0579643,7.1348203,-0.2896354,-0.5311975,0.6210832
CF Parkinson,0,RHB,-0.6477077,2.0402252,6.1900643,-0.0126565,-0.2282029,0.5865743
CF Parkinson,0,RHB,-0.9169904,2.0953884,6.7741932,-0.1925939,-0.1590596,0.624514
MJ Potts,0,LHB,0.8332476,2.0066979,8.4158067,0.4423899,0.1215549,0.8840337
MJ Potts,0,LHB,0.782202,2.0201234,7.0121417,0.3327232,0.042696,0.8915134
MJ Potts,0,LHB,0.790231,2.0531033,5.3782059,0.3945578,0.3215758,0.5023349
MJ Potts,0,LHB,0.771121,1.9903522,8.9117244,0.3847458,0.072669,0.9828049
MJ Potts,0,LHB,0.8373547,2.0752139,4.7638033,0.2809422,0.1122031,0.6318029
MJ Potts,0,LHB,0.8228372,2.0465597,7.4489676,0.5806717,0.4736969,0.7185093
CF Parkinson,0,RHB,-0.7331984,2.0733064,5.7202028,-0.2284126,-0.2796527,0.7147797
CF Parkinson,0,RHB,-0.8870341,2.0647757,6.5366176,-0.3243135,-0.4459973,0.5686603
CF Parkinson,0,RHB,-0.7802928,2.0214417,7.1930477,-0.246086,-0.6427016,0.7158913
CF Parkinson,2,RHB,-0.7986943,2.064676,7.5854306,-0.1171836,-0.040469,0.7583745
PM Siddle,0,LHB,0.7873713,2.060575,7.807143,0.4634292,0.0811136,0.7428295
PM Siddle,0,LHB,0.7411064,2.0888513,5.7458722,0.4176423,0.1866959,0.5627417
PM Siddle,0,LHB,0.8327172,2.0435212,8.5107996,0.5136745,0.3087465,1.0677399
PM Siddle,0,LHB,0.9906728,2.0877026,5.8992097,0.3825967,0.0105836,0.3707143
PM Siddle,1,LHB,0.9201983,2.0275107,8.4018752,0.5461445,0.2970988,0.8913296
PM Siddle,0,RHB,-0.6600123,2.0530126,8.0470282,-0.3780281,-0.1977163,0.8007207
CF Parkinson,0,LHB,1.0318065,2.0549454,4.9750027,0.5458356,0.1344197,0.7345614
CF Parkinson,0,LHB,0.8645831,2.0506466,7.7415083,0.6253445,-0.0855983,1.0278119
CF Parkinson,0,LHB,0.9355324,2.0845635,7.4079211,0.6034415,0.0707886,0.7412132
CF Parkinson,0,LHB,0.9657033,2.0528209,7.7709438,0.6193694,0.0356295,0.9071305
PM Siddle,1,RHB,-0.641606,2.1014519,4.9902836,-0.0850407,0.0116517,0.64153
PM Siddle,0,LHB,0.765001,2.0369954,8.4067765,0.4404577,0.153892,0.8029975
PM Siddle,0,LHB,0.8759258,2.0635932,5.79274,0.4290744,0.1607257,0.5555274
PM Siddle,4,LHB,0.8270536,2.0676885,8.0434706,0.4899775,0.3436734,0.8275566
PM Siddle,0,LHB,0.8175547,2.0353433,7.5969587,0.4512143,0.1156394,0.7137569
CF Parkinson,0,RHB,-0.6868359,2.0241393,8.5490275,-0.2950164,-0.6865532,0.6244654
CF Parkinson,0,RHB,-0.931447,2.0618996,5.829976,-0.153198,-0.0845631,0.7802319
CF Parkinson,1,RHB,-0.8167987,2.0386271,4.397592,0.141127,0.1488619,0.5077712
CF Parkinson,0,LHB,0.9605834,2.0888329,6.0009342,0.6402552,0.0869591,0.8404797
CF Parkinson,1,LHB,0.9275204,2.0810491,6.3298648,0.4554682,0.0753837,0.5171934
PM Siddle,0,RHB,-0.7691664,2.0917573,3.0596565,-0.2630857,-0.1564764,0.3844564
CF Parkinson,4,LHB,0.988197,2.0840596,4.9304005,0.8628106,0.4772195,0.6724698
CF Parkinson,0,LHB,0.9996819,2.0820742,5.8732352,0.7661815,0.3883593,0.6877782
CF Parkinson,0,RHB,-0.6940354,2.0841623,5.718346,-0.1313591,-0.2058672,0.8510865
PM Siddle,0,RHB,-0.6314506,2.0734731,6.6900827,-0.4071974,-0.2774966,0.6568052
PM Siddle,0,RHB,-0.7647288,2.117893,3.7906509,-0.2022561,-0.1140138,0.3655828
PM Siddle,0,RHB,-0.7896833,2.0899105,7.186081,-0.4634251,-0.2064293,0.7981542
PM Siddle,0,RHB,-0.7384685,2.0353085,9.0200651,-0.4296782,-0.0844139,0.9999252
PM Siddle,0,RHB,-0.5441064,2.0228328,8.0799319,-0.2983981,-0.1387664,0.8467667
PM Siddle,0,RHB,-0.6947237,2.0325852,8.1148465,-0.6218007,-0.450795,0.7802962
CF Parkinson,2,LHB,1.0042577,2.0842023,6.7951932,0.890184,0.3909975,0.6772775
CF Parkinson,0,LHB,0.9995959,2.0780847,7.2509912,0.6306823,0.1738806,0.779091
CF Parkinson,0,RHB,-0.6902491,2.0658294,7.5874456,-0.1208386,-0.2559833,0.9472857
BA Raine,1,LHB,0.942953,2.0584334,9.0032443,0.7277703,0.6106484,0.9151026
BA Raine,0,RHB,-0.7556798,2.0691886,7.8718811,-0.472138,-0.3113701,0.6708101
BA Raine,0,RHB,-0.6975114,2.0869776,4.4491022,-0.4524781,-0.3130848,0.5040145
BA Raine,0,RHB,-0.6778572,2.0822353,5.5835955,-0.3227709,-0.0757444,0.649934
BA Raine,0,RHB,-0.6805751,2.057081,5.8381728,-0.3173661,-0.1082718,0.6034425
BA Raine,0,RHB,-0.5980894,1.7239183,12.7968383,-0.4043386,-0.0671726,1.474508
CF Parkinson,0,LHB,0.9178868,2.0913056,6.5962357,0.9319745,0.3614871,0.8730132
CF Parkinson,0,LHB,0.900667,2.0736731,6.8069542,0.5475414,0.1551149,1.0111421
CF Parkinson,2,LHB,1.0548005,2.0271753,5.5499938,0.8037817,0.3770469,0.6648875
CF Parkinson,2,LHB,0.9726805,2.0339999,7.8903241,0.708987,0.3050874,0.8351106
CF Parkinson,0,LHB,0.9281489,2.0945882,5.849413,0.6005903,0.0302777,0.8000026
BA Raine,0,LHB,1.0229673,2.1185467,3.9530588,0.4800181,0.226237,0.5144115
BA Raine,0,LHB,0.9898687,2.055095,6.1794502,0.0992245,-0.2226526,0.8229858
BA Raine,0,LHB,0.9853353,2.0858252,6.9234528,0.5565522,0.2085408,0.9207084
BA Raine,0,LHB,0.994139,2.0757339,6.1387351,0.4654984,0.2087343,0.6182108
BA Raine,0,LHB,0.9736582,2.0976235,7.0104127,0.6489329,0.5068155,0.7520119
CF Parkinson,0,RHB,-0.9637768,2.0972711,6.3720489,-0.2392005,-0.3653941,0.7102613
CF Parkinson,0,RHB,-0.8511519,2.0648066,7.5444835,-0.4085393,-0.6313289,0.7146694
BA Raine,0,LHB,0.942731,2.0720826,5.2370681,0.4074799,0.171894,0.4918663
BA Raine,0,LHB,0.8720136,2.0624659,7.8300821,0.6332102,0.3278687,0.6912682
BA Raine,0,LHB,0.9433883,2.0604893,5.3520283,0.4718008,0.3038818,0.5072004
